TransactionID,Timestamp,StoreName,BranchName,BranchID,TotalBranches,CustomerID,Category,Product,Quantity,UnitPrice,TotalAmount,Discount,FinalAmount,LoyaltyPoints,PaymentType
TXN024906,05-01-2025 12:05,SmartRetail,Koramangala,4,5,1027745,Groceries,Rice (5kg),4,280,1120,134.44,985.56,9,Cash
TXN024907,08-11-2024 11:51,SmartRetail,Koramangala,4,5,1000512,Personal Care,Facewash (100ml),3,160,480,59.57,420.43,4,Wallet
TXN024908,22-06-2024 14:36,SmartRetail,Indiranagar,1,5,1096296,Dairy,Cheese (200g),4,120,480,43.55,436.45,4,Card
TXN024909,15-02-2025 19:05,SmartRetail,Yelahanka,5,5,1078511,Personal Care,Shampoo (250ml),5,180,900,119.39,780.61,7,Card
TXN024910,23-12-2024 18:55,SmartRetail,Jayanagar,3,5,1092711,Groceries,Salt (1kg),2,20,40,2.72,37.28,0,Card
TXN024911,03-08-2024 14:43,SmartRetail,Whitefield,2,5,1066460,Dairy,Cheese (200g),3,120,360,9.26,350.74,3,Cash
TXN024912,22-11-2024 12:04,SmartRetail,Jayanagar,3,5,1026944,Groceries,Cooking Oil (1L),3,130,390,12,378,3,Wallet
TXN024913,01-08-2024 14:59,SmartRetail,Whitefield,2,5,1004697,Beverages,Coca Cola (2L),5,85,425,55.06,369.94,3,Card
TXN024914,07-10-2024 13:45,SmartRetail,Whitefield,2,5,1029862,Personal Care,Toothpaste (150g),1,90,90,1.9,88.1,0,Cash
TXN024915,17-10-2024 19:32,SmartRetail,Yelahanka,5,5,1004028,Groceries,Pulses (1kg),5,90,450,38.39,411.61,4,Wallet
TXN024916,06-04-2025 19:02,SmartRetail,Jayanagar,3,5,1019296,Groceries,Pulses (1kg),1,90,90,2.89,87.11,0,UPI
TXN024917,20-01-2025 18:15,SmartRetail,Whitefield,2,5,1051305,Snacks,Biscuits,3,30,90,11.44,78.56,0,Card
TXN024918,25-11-2024 20:51,SmartRetail,Whitefield,2,5,1020243,Personal Care,Soap (125g),5,40,200,14.58,185.42,1,Wallet
TXN024919,08-09-2024 15:25,SmartRetail,Indiranagar,1,5,1097951,Personal Care,Shampoo (250ml),1,180,180,13.08,166.92,1,Card
TXN024920,23-11-2024 20:38,SmartRetail,Koramangala,4,5,1083236,Dairy,Milk (1L),5,55,275,20.41,254.59,2,Wallet
TXN024921,06-11-2024 11:11,SmartRetail,Whitefield,2,5,1062353,Dairy,Paneer (200g),2,85,170,9.28,160.72,1,UPI
TXN024922,20-03-2025 11:46,SmartRetail,Jayanagar,3,5,1007725,Groceries,Salt (1kg),1,20,20,2.51,17.49,0,Wallet
TXN024923,25-04-2025 11:14,SmartRetail,Jayanagar,3,5,1033262,Beverages,Real Juice (1L),2,110,220,15.43,204.57,2,Cash
TXN024924,18-03-2025 18:32,SmartRetail,Whitefield,2,5,1096042,Snacks,Chocolate,5,40,200,15.11,184.89,1,Card
TXN024925,13-11-2024 16:44,SmartRetail,Whitefield,2,5,1098435,Snacks,Dry Fruits (250g),3,220,660,90.52,569.48,5,UPI
TXN024926,12-11-2024 20:33,SmartRetail,Whitefield,2,5,1013921,Beverages,Coca Cola (2L),3,85,255,0.44,254.56,2,UPI
TXN024927,26-04-2025 16:28,SmartRetail,Indiranagar,1,5,1052302,Groceries,Pulses (1kg),2,90,180,11.11,168.89,1,Card
TXN024928,12-02-2025 14:36,SmartRetail,Yelahanka,5,5,1024551,Dairy,Cheese (200g),4,120,480,9,471,4,Wallet
TXN024929,28-07-2024 11:05,SmartRetail,Jayanagar,3,5,1087108,Snacks,Chocolate,5,40,200,12.98,187.02,1,Card
TXN024930,25-06-2024 14:05,SmartRetail,Whitefield,2,5,1088838,Dairy,Curd (500g),1,35,35,0.12,34.88,0,Cash
TXN024931,05-06-2024 08:00,SmartRetail,Koramangala,4,5,1012332,Snacks,Dry Fruits (250g),1,220,220,22.35,197.65,1,UPI
TXN024932,31-01-2025 14:04,SmartRetail,Whitefield,2,5,1006014,Snacks,Kurkure,3,15,45,3.74,41.26,0,Cash
TXN024933,26-11-2024 18:55,SmartRetail,Jayanagar,3,5,1015779,Snacks,Lays Chips,5,20,100,13.65,86.35,0,UPI
TXN024934,08-11-2024 19:59,SmartRetail,Yelahanka,5,5,1005145,Snacks,Kurkure,3,15,45,5.85,39.15,0,Card
TXN024935,23-02-2025 18:30,SmartRetail,Koramangala,4,5,1060000,Snacks,Kurkure,2,15,30,1.73,28.27,0,Wallet
TXN024936,11-04-2025 17:22,SmartRetail,Yelahanka,5,5,1036499,Groceries,Cooking Oil (1L),5,130,650,26.74,623.26,6,UPI
TXN024937,26-03-2025 16:21,SmartRetail,Koramangala,4,5,1079229,Personal Care,Shampoo (250ml),5,180,900,89.37,810.63,8,Card
TXN024938,25-07-2024 18:13,SmartRetail,Koramangala,4,5,1062306,Personal Care,Soap (125g),2,40,80,2.83,77.17,0,Wallet
TXN024939,13-09-2024 20:39,SmartRetail,Yelahanka,5,5,1054672,Dairy,Cheese (200g),2,120,240,33.27,206.73,2,Cash
TXN024940,25-03-2025 09:32,SmartRetail,Indiranagar,1,5,1095777,Beverages,Red Bull (250ml),5,125,625,18.32,606.68,6,UPI
TXN024941,21-10-2024 12:47,SmartRetail,Indiranagar,1,5,1047658,Personal Care,Facewash (100ml),2,160,320,3.69,316.31,3,Cash
TXN024942,26-01-2025 21:16,SmartRetail,Jayanagar,3,5,1067400,Personal Care,Facewash (100ml),5,160,800,118.57,681.43,6,UPI
TXN024943,24-09-2024 11:30,SmartRetail,Whitefield,2,5,1014565,Personal Care,Facewash (100ml),5,160,800,100.33,699.67,6,Wallet
TXN024944,02-01-2025 16:26,SmartRetail,Koramangala,4,5,1002055,Groceries,Rice (5kg),4,280,1120,61.97,1058.03,10,Cash
TXN024945,11-09-2024 08:32,SmartRetail,Jayanagar,3,5,1069322,Snacks,Kurkure,5,15,75,0.1,74.9,0,Wallet
TXN024946,05-09-2024 17:05,SmartRetail,Whitefield,2,5,1040896,Personal Care,Toothpaste (150g),1,90,90,2.35,87.65,0,UPI
TXN024947,08-02-2025 19:46,SmartRetail,Whitefield,2,5,1060305,Personal Care,Toothpaste (150g),1,90,90,5.78,84.22,0,UPI
TXN024948,19-08-2024 12:59,SmartRetail,Whitefield,2,5,1078539,Snacks,Lays Chips,5,20,100,5.71,94.29,0,Wallet
TXN024949,02-06-2024 19:51,SmartRetail,Indiranagar,1,5,1014781,Dairy,Butter (100g),3,55,165,16.58,148.42,1,Cash
TXN024950,10-09-2024 12:10,SmartRetail,Whitefield,2,5,1037273,Personal Care,Shampoo (250ml),1,180,180,10.93,169.07,1,Cash
TXN024951,31-07-2024 17:05,SmartRetail,Whitefield,2,5,1072262,Dairy,Cheese (200g),4,120,480,31.77,448.23,4,UPI
TXN024952,27-03-2025 17:37,SmartRetail,Jayanagar,3,5,1090245,Beverages,Red Bull (250ml),2,125,250,13.22,236.78,2,Cash
TXN024953,21-05-2025 16:23,SmartRetail,Jayanagar,3,5,1024835,Dairy,Paneer (200g),4,85,340,22.46,317.54,3,UPI
TXN024954,08-02-2025 20:34,SmartRetail,Yelahanka,5,5,1066514,Groceries,Pulses (1kg),3,90,270,4.54,265.46,2,Cash
TXN024955,09-06-2024 17:18,SmartRetail,Indiranagar,1,5,1001163,Groceries,Salt (1kg),1,20,20,0.99,19.01,0,UPI
TXN024956,09-02-2025 16:31,SmartRetail,Whitefield,2,5,1041971,Groceries,Pulses (1kg),4,90,360,22.21,337.79,3,UPI
TXN024957,13-10-2024 15:33,SmartRetail,Indiranagar,1,5,1004087,Beverages,Red Bull (250ml),1,125,125,3.12,121.88,1,Cash
TXN024958,04-08-2024 12:58,SmartRetail,Yelahanka,5,5,1060218,Groceries,Rice (5kg),4,280,1120,139.28,980.72,9,Cash
TXN024959,24-03-2025 14:02,SmartRetail,Indiranagar,1,5,1037050,Groceries,Sugar (1kg),1,45,45,0.51,44.49,0,Card
TXN024960,16-08-2024 10:53,SmartRetail,Indiranagar,1,5,1013221,Dairy,Butter (100g),4,55,220,16.2,203.8,2,Cash
TXN024961,05-06-2024 11:16,SmartRetail,Whitefield,2,5,1082904,Snacks,Kurkure,3,15,45,1.83,43.17,0,Card
TXN024962,18-07-2024 21:59,SmartRetail,Yelahanka,5,5,1055498,Beverages,Bisleri Water (1L),5,20,100,6.56,93.44,0,Card
TXN024963,19-08-2024 16:35,SmartRetail,Jayanagar,3,5,1054053,Personal Care,Toothpaste (150g),3,90,270,25.17,244.83,2,Card
TXN024964,09-10-2024 12:36,SmartRetail,Yelahanka,5,5,1008098,Beverages,Real Juice (1L),4,110,440,22.16,417.84,4,Cash
TXN024965,25-11-2024 14:39,SmartRetail,Yelahanka,5,5,1064305,Personal Care,Soap (125g),3,40,120,6.16,113.84,1,Card
TXN024966,25-05-2025 13:31,SmartRetail,Koramangala,4,5,1049090,Groceries,Pulses (1kg),4,90,360,16.56,343.44,3,UPI
TXN024967,09-01-2025 09:29,SmartRetail,Yelahanka,5,5,1098742,Personal Care,Toothpaste (150g),3,90,270,0.9,269.1,2,Wallet
TXN024968,26-03-2025 11:42,SmartRetail,Yelahanka,5,5,1096053,Snacks,Lays Chips,3,20,60,0.35,59.65,0,Cash
TXN024969,24-12-2024 15:42,SmartRetail,Indiranagar,1,5,1074729,Personal Care,Shampoo (250ml),2,180,360,24.81,335.19,3,Cash
TXN024970,04-03-2025 17:52,SmartRetail,Koramangala,4,5,1008011,Snacks,Dry Fruits (250g),1,220,220,2.14,217.86,2,UPI
TXN024971,30-12-2024 09:15,SmartRetail,Koramangala,4,5,1066814,Beverages,Coca Cola (2L),2,85,170,1.68,168.32,1,Wallet
TXN024972,01-02-2025 09:57,SmartRetail,Yelahanka,5,5,1068716,Dairy,Milk (1L),2,55,110,2.45,107.55,1,UPI
TXN024973,27-12-2024 20:21,SmartRetail,Whitefield,2,5,1033246,Groceries,Cooking Oil (1L),5,130,650,1.78,648.22,6,Cash
TXN024974,22-10-2024 19:20,SmartRetail,Indiranagar,1,5,1077626,Dairy,Butter (100g),4,55,220,13.73,206.27,2,Cash
TXN024975,09-01-2025 11:33,SmartRetail,Yelahanka,5,5,1017712,Groceries,Pulses (1kg),3,90,270,35.03,234.97,2,Cash
TXN024976,21-11-2024 18:48,SmartRetail,Jayanagar,3,5,1040436,Personal Care,Shampoo (250ml),4,180,720,67.92,652.08,6,Cash
TXN024977,26-05-2024 19:56,SmartRetail,Koramangala,4,5,1077279,Groceries,Rice (5kg),4,280,1120,69.57,1050.43,10,Cash
TXN024978,12-03-2025 11:03,SmartRetail,Whitefield,2,5,1086480,Groceries,Wheat Flour (5kg),3,250,750,14.02,735.98,7,UPI
TXN024979,06-11-2024 10:10,SmartRetail,Jayanagar,3,5,1083114,Groceries,Sugar (1kg),3,45,135,14.15,120.85,1,Card
TXN024980,29-09-2024 10:52,SmartRetail,Yelahanka,5,5,1060384,Beverages,Coca Cola (2L),4,85,340,19.36,320.64,3,UPI
TXN024981,01-05-2025 11:06,SmartRetail,Whitefield,2,5,1057702,Dairy,Butter (100g),5,55,275,20.82,254.18,2,UPI
TXN024982,21-10-2024 21:11,SmartRetail,Yelahanka,5,5,1062770,Dairy,Milk (1L),1,55,55,0.3,54.7,0,UPI
TXN024983,15-03-2025 08:03,SmartRetail,Koramangala,4,5,1094772,Personal Care,Facewash (100ml),3,160,480,70.07,409.93,4,Card
TXN024984,14-07-2024 18:13,SmartRetail,Yelahanka,5,5,1085494,Personal Care,Toothpaste (150g),5,90,450,33.26,416.74,4,UPI
TXN024985,12-03-2025 12:42,SmartRetail,Koramangala,4,5,1022965,Groceries,Pulses (1kg),3,90,270,32.06,237.94,2,Card
TXN024986,10-12-2024 12:22,SmartRetail,Koramangala,4,5,1070217,Dairy,Butter (100g),4,55,220,9.04,210.96,2,Cash
TXN024987,21-10-2024 20:28,SmartRetail,Yelahanka,5,5,1031204,Groceries,Rice (5kg),4,280,1120,97.93,1022.07,10,Cash
TXN024988,09-10-2024 08:13,SmartRetail,Koramangala,4,5,1010886,Dairy,Milk (1L),5,55,275,22.38,252.62,2,Card
TXN024989,25-11-2024 11:03,SmartRetail,Indiranagar,1,5,1009797,Groceries,Rice (5kg),5,280,1400,121.72,1278.28,12,Wallet
TXN024990,24-05-2025 16:42,SmartRetail,Koramangala,4,5,1072784,Personal Care,Shampoo (250ml),4,180,720,46.33,673.67,6,Card
TXN024991,06-04-2025 21:33,SmartRetail,Indiranagar,1,5,1087621,Snacks,Dry Fruits (250g),4,220,880,91.64,788.36,7,Wallet
TXN024992,30-03-2025 16:56,SmartRetail,Indiranagar,1,5,1093564,Dairy,Milk (1L),1,55,55,0.96,54.04,0,Cash
TXN024993,04-06-2024 20:23,SmartRetail,Jayanagar,3,5,1077084,Personal Care,Facewash (100ml),5,160,800,77.34,722.66,7,Wallet
TXN024994,08-12-2024 16:35,SmartRetail,Whitefield,2,5,1006889,Dairy,Butter (100g),1,55,55,4.94,50.06,0,Wallet
TXN024995,02-12-2024 21:08,SmartRetail,Indiranagar,1,5,1026210,Snacks,Lays Chips,4,20,80,7.88,72.12,0,UPI
TXN024996,19-04-2025 20:59,SmartRetail,Koramangala,4,5,1096712,Personal Care,Shampoo (250ml),2,180,360,9.07,350.93,3,Wallet
TXN024997,13-06-2024 12:44,SmartRetail,Jayanagar,3,5,1016525,Groceries,Wheat Flour (5kg),3,250,750,45.22,704.78,7,Wallet
TXN024998,03-01-2025 13:20,SmartRetail,Indiranagar,1,5,1009016,Groceries,Wheat Flour (5kg),3,250,750,105.06,644.94,6,Cash
TXN024999,24-02-2025 09:08,SmartRetail,Yelahanka,5,5,1010856,Beverages,Pepsi (2L),4,80,320,28.84,291.16,2,Card
TXN025000,16-03-2025 21:40,SmartRetail,Indiranagar,1,5,1052331,Dairy,Paneer (200g),4,85,340,1.25,338.75,3,UPI
TXN025001,18-12-2024 17:56,SmartRetail,Indiranagar,1,5,1004058,Dairy,Paneer (200g),1,85,85,3.67,81.33,0,UPI
TXN025002,18-06-2024 18:45,SmartRetail,Koramangala,4,5,1061832,Beverages,Pepsi (2L),4,80,320,44.27,275.73,2,Cash
TXN025003,28-07-2024 21:36,SmartRetail,Whitefield,2,5,1088739,Snacks,Kurkure,1,15,15,0.41,14.59,0,UPI
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
